order_id,order_date,customer_name,city,state,product,category,quantity,price,discount,total_amount,payment_method,sales_person
ORD-0006963,2024-09-10,Audrey Gibson,Johnland,Arizona,Smartphone,Electronics,6,24568.2,4.75,140407.26,Credit Card,Marie Jackson
ORD-0006964,2024-03-13,Jessica Wright,Watsonhaven,Utah,T-Shirt,Clothing,3,27527.02,20.25,65858.4,Credit Card,Marie Jackson
ORD-0006965,2024-11-22,Jennifer Boone,Larrybury,Louisiana,Sweater,Clothing,4,15438.52,19.84,49502.07,Credit Card,Bryan Williams
ORD-0006966,2024-02-03,David Wilson,Sherrymouth,Pennsylvania,Jeans,Clothing,5,35282.01,23.75,134512.66,Cash,Sean Cervantes
ORD-0006967,2025-09-23,Paul Harris,Jacksonton,South Carolina,Fitness Tracker,Sports,7,13407.81,17.59,77345.63,Cash,Bryan Williams
ORD-0006968,2024-11-12,Megan Garcia,Darlenetown,Texas,Football,Sports,3,21457.66,17.36,53197.83,Credit Card,Steven Miller
ORD-0006969,2024-03-04,Ronnie Burns,East Tamaratown,Nevada,Office Chair,Furniture,3,19696.7,0.41,58847.83,Credit Card,Steven Miller
ORD-0006970,2025-12-14,Ryan Price,Bakerside,New Jersey,Coffee Table,Furniture,7,5736.24,26.48,29520.99,Mobile Pay,Bryan Williams
ORD-0006971,2024-12-23,Christine Ware,Gutierrezchester,South Dakota,Sweater,Clothing,8,35222.35,26.35,207530.09,Mobile Pay,Steven Miller
ORD-0006972,2025-10-07,Sean Morales,Payneville,Washington,Yoga Mat,Sports,7,48816.31,10.6,305492.47,Debit Card,Rachel Allen DDS
ORD-0006973,2024-05-22,Cheryl Church,Simsview,Idaho,Dining Table,Furniture,4,34000.07,15.94,114321.84,Net Banking,Darrell Armstrong
ORD-0006974,2024-04-03,Pamela Carpenter,Lake Sergiotown,Ohio,Fitness Tracker,Sports,3,28342.42,15.14,72154.13,Mobile Pay,Heather Smith
ORD-0006975,2025-09-05,Clayton Nunez,West Michaelborough,Wyoming,Bookshelf,Furniture,4,28800.13,22.29,89522.32,Mobile Pay,Sean Cervantes
ORD-0006976,2025-03-20,Jeremy Myers,North Johnny,Oregon,T-Shirt,Clothing,6,19014.4,29.95,79917.52,Credit Card,Jesse Grimes
ORD-0006977,2024-08-30,Maria Ruiz,Barbaraville,Tennessee,Organic Milk,Grocery,5,35340.51,29.81,124027.52,Debit Card,Rachel Allen DDS
ORD-0006978,2024-06-12,Joseph Wheeler,Stoneberg,Georgia,Football,Sports,9,15070.13,15.5,114608.34,Credit Card,Heather Smith
ORD-0006979,2024-12-01,Cindy Wolfe,Barnettberg,North Carolina,T-Shirt,Clothing,2,12565.81,4.58,23980.59,Cash,Darrell Armstrong
ORD-0006980,2025-09-19,Chad Romero,East Kylebury,Connecticut,Organic Milk,Grocery,3,46482.46,1.65,137146.5,Net Banking,Bryan Williams
ORD-0006981,2024-04-10,Mrs. Danielle Cunningham,East Cindy,Indiana,Dress,Clothing,9,15951.24,24.62,108216.4,Net Banking,Heather Smith
ORD-0006982,2024-07-06,Shawn Lewis,Marthaville,Massachusetts,T-Shirt,Clothing,5,11907.58,19.55,47898.24,Cash,Marie Jackson
ORD-0006983,2024-02-14,Jane Rodriguez,Hullview,Colorado,Coffee Table,Furniture,3,4601.52,28.43,9879.92,Cash,Darrell Armstrong
ORD-0006984,2024-12-28,James Jenkins,Molinachester,Arizona,Canned Beans,Grocery,6,31306.33,13.32,162817.96,Debit Card,Bryan Williams
ORD-0006985,2025-12-27,Holly Duncan,South James,Texas,Olive Oil,Grocery,8,37156.08,19.13,240384.98,Credit Card,Darrell Armstrong
ORD-0006986,2025-12-07,Paul Riddle,East Charlenestad,Alabama,Olive Oil,Grocery,7,28884.52,3.76,194589.23,Debit Card,Shawn Cunningham
ORD-0006987,2024-11-30,Lisa Buckley,North Cherylshire,Arkansas,Bed Frame,Furniture,7,23836.98,0.71,165674.16,Debit Card,Shawn Cunningham
ORD-0006988,2024-01-09,Denise Mitchell,South Lindaburgh,Massachusetts,Smart TV,Electronics,4,26876.64,6.04,101013.16,Cash,Steven Miller
ORD-0006989,2025-07-29,Alexis Welch,Alexanderville,Montana,Laptop,Electronics,9,17028.58,14.74,130667.11,Debit Card,Heather Smith
ORD-0006990,2025-03-29,Russell Klein,Lake Joshua,Arizona,Canned Beans,Grocery,10,39561.16,25.49,294770.2,Net Banking,Angelica Garcia
ORD-0006991,2025-12-06,Alan Gibson,Jenniferchester,Vermont,Bed Frame,Furniture,5,39086.79,12.43,171141.51,Mobile Pay,Marie Jackson
ORD-0006992,2024-03-11,Daniel Wood,Foxmouth,Hawaii,Dining Table,Furniture,1,45347.42,29.83,31820.28,Credit Card,Sean Cervantes
ORD-0006993,2025-04-03,Jessica Cook,Stephanieburgh,Hawaii,Football,Sports,8,1513.07,19.09,9793.8,Mobile Pay,Marie Jackson
ORD-0006994,2024-02-14,William Adams,Brownburgh,Connecticut,Organic Milk,Grocery,1,21865.6,14.07,18789.11,Mobile Pay,Shawn Cunningham
ORD-0006995,2024-06-21,Michelle Wilson,Robertville,South Dakota,Tennis Racket,Sports,8,3279.03,10.82,23393.91,Cash,Sherry Stephens
ORD-0006996,2025-10-05,Michael Miller,West Christopherfurt,Rhode Island,Cereal Box,Grocery,5,20545.28,21.62,80516.95,Debit Card,Jesse Grimes
ORD-0006997,2025-03-06,William Pruitt,New Kylie,California,T-Shirt,Clothing,3,7595.7,18.11,18660.36,Mobile Pay,Marie Jackson
ORD-0006998,2024-08-27,Andrew Nguyen,Jessechester,Montana,Organic Milk,Grocery,7,32453.69,15.99,190850.41,Credit Card,Heather Smith
ORD-0006999,2025-09-27,Dr. David Jackson,West Michelle,Oregon,Organic Milk,Grocery,8,17203.01,14.7,117393.34,Mobile Pay,Katie Cervantes
ORD-0007000,2025-08-26,Brian Robinson,East Tonya,Alabama,Football,Sports,5,10247.36,18.58,41717.0,Debit Card,Sean Cervantes
ORD-0007001,2024-11-08,Mark Turner,West Adriennefurt,Oregon,Office Chair,Furniture,4,46222.82,5.1,175461.82,Credit Card,Rachel Allen DDS
ORD-0007002,2025-12-20,Kenneth Adams,Danielland,New Hampshire,Office Chair,Furniture,10,47298.29,28.67,337378.7,Net Banking,Darrell Armstrong
ORD-0007003,2025-12-05,Jacob Robertson,Port Stanleyton,Connecticut,Sofa,Furniture,7,21006.01,2.92,142748.44,Cash,Angelica Garcia
ORD-0007004,2025-02-28,Danielle Stewart,Martinfurt,Arizona,Coffee Table,Furniture,10,40803.36,17.19,337892.62,Mobile Pay,Rachel Allen DDS
ORD-0007005,2024-01-09,Marcus Rojas,South Eric,Indiana,Sofa,Furniture,2,28017.71,16.3,46901.65,Cash,Steven Miller
ORD-0007006,2024-03-04,Arthur Patel,South Jeanettetown,Oregon,Yoga Mat,Sports,7,42472.59,21.48,233446.34,Cash,Darrell Armstrong
ORD-0007007,2025-07-27,Alex Simon,West Dianemouth,Georgia,Yoga Mat,Sports,8,28404.33,19.03,183991.89,Debit Card,Sherry Stephens
ORD-0007008,2025-05-17,Samantha Scott,West Samuelton,Oklahoma,Organic Milk,Grocery,5,49619.89,21.98,193567.19,Credit Card,Katie Cervantes
ORD-0007009,2025-06-28,Mark Everett,Lake Paulshire,Nebraska,Cereal Box,Grocery,6,25032.65,3.63,144743.79,Credit Card,Katie Cervantes
ORD-0007010,2024-03-31,Amanda Austin,Claytonview,Minnesota,Olive Oil,Grocery,2,47282.96,26.76,69260.08,Mobile Pay,Heather Smith
ORD-0007011,2024-02-15,Brittany Green,Franciscoside,Arkansas,T-Shirt,Clothing,2,13847.33,14.7,23623.54,Debit Card,Rachel Allen DDS
ORD-0007012,2024-11-14,Mark Rowland,Ramirezchester,Oklahoma,Yoga Mat,Sports,9,44727.04,0.2,401738.27,Net Banking,Bryan Williams
ORD-0007013,2024-03-04,Kevin Jones,Moralesview,Mississippi,Canned Beans,Grocery,5,16460.11,11.53,72811.3,Net Banking,Bryan Williams
ORD-0007014,2025-01-16,Jeff Francis,East Toddview,Virginia,Organic Milk,Grocery,7,6967.13,14.7,41600.73,Mobile Pay,Marie Jackson
ORD-0007015,2024-08-19,Andrew Smith,Port Josephfort,Illinois,Football,Sports,1,653.01,13.38,565.64,Mobile Pay,Sean Cervantes
ORD-0007016,2025-02-07,Christopher Gutierrez,Lake Malloryland,Kentucky,Smart TV,Electronics,4,15720.87,12.2,55211.7,Mobile Pay,Bryan Williams
ORD-0007017,2024-11-07,Gina Taylor,West Olivia,Alabama,Laptop,Electronics,9,5341.14,10.02,43253.62,Credit Card,Darrell Armstrong
ORD-0007018,2024-08-27,Colleen Davis,North Rickburgh,Michigan,Bookshelf,Furniture,9,26318.62,11.62,209343.57,Cash,Angelica Garcia
ORD-0007019,2024-03-11,Maria Suarez,Davidshire,Oklahoma,Dining Table,Furniture,1,48174.24,4.48,46016.03,Mobile Pay,Rachel Allen DDS
ORD-0007020,2024-04-28,Walter Ortega,West Sandra,Minnesota,Football,Sports,4,6809.75,6.34,25512.05,Net Banking,Shawn Cunningham
ORD-0007021,2024-04-19,Russell Bernard,West Bryan,Alaska,Organic Milk,Grocery,10,27237.82,17.18,225583.63,Credit Card,Steven Miller
ORD-0007022,2025-06-10,Karen Thornton,Devontown,Delaware,Yoga Mat,Sports,6,46512.63,17.12,231298.01,Debit Card,Sherry Stephens
ORD-0007023,2024-12-27,Harold Gonzalez,New Douglasville,Nebraska,Sweater,Clothing,2,35406.14,16.72,58972.47,Credit Card,Jesse Grimes
ORD-0007024,2025-02-12,Bernard Harvey,Lake Nicholas,Kansas,Bookshelf,Furniture,1,47916.37,22.12,37317.27,Debit Card,Katie Cervantes
ORD-0007025,2024-11-21,Laurie Anderson,South Diana,Oregon,Dress,Clothing,10,12664.99,0.57,125928.0,Debit Card,Sherry Stephens
ORD-0007026,2025-06-14,David Dunn,Lake Laurabury,Colorado,Olive Oil,Grocery,5,30431.12,7.52,140713.5,Mobile Pay,Sherry Stephens
ORD-0007027,2024-12-11,David Jones,Lake Samuelmouth,Texas,Tennis Racket,Sports,1,34363.74,27.96,24755.64,Net Banking,Sherry Stephens
ORD-0007028,2025-01-27,Gregg Peterson,North Zachary,Missouri,Bed Frame,Furniture,5,36860.17,19.24,148841.37,Mobile Pay,Katie Cervantes
ORD-0007029,2024-11-30,Denise Turner,Cherylville,Kentucky,Jeans,Clothing,4,35119.69,0.71,139481.36,Debit Card,Sean Cervantes
ORD-0007030,2025-10-29,Briana Webb,North Jennifer,Illinois,Dining Table,Furniture,2,24776.37,25.24,37045.63,Debit Card,Katie Cervantes
ORD-0007031,2024-02-26,Sheila Chavez,Laurenburgh,South Carolina,Bed Frame,Furniture,4,5653.27,21.3,17796.49,Debit Card,Rachel Allen DDS
ORD-0007032,2025-08-05,Keith Baker,Youngfurt,Delaware,Smartphone,Electronics,8,30270.31,2.89,235163.98,Mobile Pay,Rachel Allen DDS
ORD-0007033,2025-08-05,Mrs. Traci Chambers MD,South Bradley,Tennessee,Smart TV,Electronics,2,49531.89,11.42,87750.7,Cash,Darrell Armstrong
ORD-0007034,2025-02-10,Thomas Jones,New Dustin,Arizona,Laptop,Electronics,5,34157.51,11.77,150685.86,Cash,Rachel Allen DDS
ORD-0007035,2024-08-01,Tammy Wiley,Hurstbury,Louisiana,Jeans,Clothing,9,13513.1,4.35,116327.52,Mobile Pay,Angelica Garcia
ORD-0007036,2025-10-16,Melinda Moon,South Sara,Massachusetts,Football,Sports,7,10055.54,0.58,69980.53,Credit Card,Heather Smith
ORD-0007037,2024-07-11,Amy Reese,North Josephland,Idaho,Dress,Clothing,4,30793.6,17.5,101618.88,Credit Card,Rachel Allen DDS
ORD-0007038,2025-02-25,John Russo,Port Stephanie,Arizona,Basketball Shoes,Sports,10,16680.65,15.31,141268.42,Net Banking,Heather Smith
ORD-0007039,2024-08-13,Thomas Mathis,South Donside,Colorado,Dress,Clothing,8,32612.56,9.25,236767.19,Net Banking,Sherry Stephens
ORD-0007040,2025-11-04,Juan Mills,Lake Corey,Wisconsin,Smart TV,Electronics,10,35643.96,2.95,345924.63,Mobile Pay,Katie Cervantes
ORD-0007041,2025-12-13,Christopher Horn,Melindamouth,Texas,Tennis Racket,Sports,9,11706.72,2.63,102589.5,Net Banking,Bryan Williams
ORD-0007042,2024-04-24,Kristie Anderson,North Pamela,Georgia,Yoga Mat,Sports,4,5685.14,9.57,20564.29,Cash,Shawn Cunningham
ORD-0007043,2024-12-08,Jennifer Williams,Port Monica,Kentucky,Snack Pack,Grocery,6,15023.51,11.72,79576.53,Net Banking,Jesse Grimes
ORD-0007044,2024-04-04,Billy Hughes,Sandramouth,Oregon,Jacket,Clothing,10,44916.05,28.34,321868.41,Credit Card,Heather Smith
ORD-0007045,2024-07-24,Gina Jones,West Meganfort,Mississippi,Dining Table,Furniture,3,28394.2,20.97,67319.81,Credit Card,Marie Jackson
ORD-0007046,2024-08-06,Shannon Benjamin,West Josephside,New Mexico,Coffee Beans,Grocery,10,26967.28,29.26,190766.54,Credit Card,Jesse Grimes
ORD-0007047,2025-11-25,Bryan Meadows,Alvarezchester,Maine,Fitness Tracker,Sports,2,31322.5,1.08,61968.43,Cash,Katie Cervantes
ORD-0007048,2024-02-17,Amanda Martin,Stephenmouth,California,Smart TV,Electronics,7,46555.8,23.1,250609.87,Credit Card,Heather Smith
ORD-0007049,2024-10-24,Sonia Hawkins,Maryview,Delaware,Coffee Table,Furniture,4,18762.13,26.73,54988.05,Mobile Pay,Darrell Armstrong
ORD-0007050,2025-03-14,Bonnie Sexton,Ryanburgh,Wisconsin,Olive Oil,Grocery,10,25593.02,26.08,189183.6,Mobile Pay,Sherry Stephens
ORD-0007051,2025-11-24,Jeffery Ross,North Dennis,Delaware,Jacket,Clothing,5,10136.83,1.93,49705.95,Cash,Jesse Grimes
ORD-0007052,2024-08-18,Nicole Duncan,Port Leslie,Kentucky,Yoga Mat,Sports,8,29211.33,10.3,209620.5,Debit Card,Darrell Armstrong
ORD-0007053,2024-04-30,Lisa Best,Thompsonmouth,Iowa,Olive Oil,Grocery,2,41640.75,10.79,74295.43,Mobile Pay,Heather Smith
ORD-0007054,2025-02-10,Robert Barton,Lake Angelatown,Alabama,Coffee Table,Furniture,8,4232.94,22.08,26386.45,Net Banking,Marie Jackson
ORD-0007055,2024-08-07,Joseph Lopez,Arnoldport,Ohio,Dress,Clothing,10,5045.71,25.73,37474.49,Debit Card,Sherry Stephens
ORD-0007056,2024-10-21,John Mueller,Emilyview,North Carolina,Snack Pack,Grocery,7,32564.66,9.56,206160.35,Cash,Katie Cervantes
ORD-0007057,2024-02-22,Cynthia Walker,Dakotashire,Illinois,Office Chair,Furniture,9,21533.53,7.62,179034.08,Credit Card,Rachel Allen DDS
ORD-0007058,2024-02-21,Manuel Patterson,West Faith,South Carolina,Coffee Beans,Grocery,1,20246.13,16.58,16889.32,Mobile Pay,Angelica Garcia
ORD-0007059,2024-11-01,Michael Scott,Rebeccashire,Alaska,Bookshelf,Furniture,10,25918.0,3.83,249253.41,Cash,Shawn Cunningham
ORD-0007060,2024-10-15,Matthew Nixon,Lake Jamesbury,Vermont,Sweater,Clothing,4,42468.77,20.87,134422.15,Mobile Pay,Angelica Garcia
ORD-0007061,2025-06-27,Jeremiah Jones,Holtchester,New York,Basketball Shoes,Sports,6,46411.18,14.76,237365.34,Credit Card,Marie Jackson
ORD-0007062,2025-05-30,Nathan Clarke,Lake Kellyshire,California,Office Chair,Furniture,8,29059.9,16.78,193469.19,Credit Card,Heather Smith
ORD-0007063,2024-05-31,Lauren Morris,Kellerburgh,Nevada,Bookshelf,Furniture,8,47977.34,0.1,383434.9,Cash,Marie Jackson
ORD-0007064,2024-08-05,Alicia Gomez,New Davidmouth,West Virginia,Coffee Beans,Grocery,3,20508.87,11.19,54641.78,Credit Card,Marie Jackson
ORD-0007065,2025-06-23,Erin Martin,East Brett,Wyoming,Sneakers,Clothing,9,19669.73,25.57,131761.62,Net Banking,Jesse Grimes
ORD-0007066,2024-12-27,Nathan Cline,Lake John,Ohio,Snack Pack,Grocery,4,43709.19,29.06,124029.2,Mobile Pay,Sherry Stephens
ORD-0007067,2025-12-28,Marisa Sutton,South Samantha,Georgia,Tablet,Electronics,4,4849.91,6.21,18194.92,Net Banking,Heather Smith
ORD-0007068,2024-07-29,Carla Stewart,Stephensonland,Oregon,Coffee Beans,Grocery,4,29502.05,17.9,96884.73,Net Banking,Sherry Stephens
ORD-0007069,2025-02-25,Aaron Young,Lake Josebury,Illinois,Organic Milk,Grocery,4,7317.16,23.44,22408.07,Net Banking,Katie Cervantes
ORD-0007070,2024-09-02,Angela Johnson,West Victoriashire,Delaware,Camera,Electronics,1,25576.35,15.64,21576.21,Cash,Jesse Grimes
ORD-0007071,2024-01-16,Audrey Carroll,Garciafurt,Massachusetts,Cereal Box,Grocery,8,29235.25,14.58,199782.0,Cash,Angelica Garcia
ORD-0007072,2025-06-03,Carol Rodriguez,Lake Gregory,Virginia,Football,Sports,9,26306.23,2.74,230268.95,Cash,Shawn Cunningham
ORD-0007073,2025-06-14,John Pham,Pruitthaven,New Jersey,Tennis Racket,Sports,3,40980.1,26.61,90225.89,Cash,Rachel Allen DDS
ORD-0007074,2025-06-17,Denise Hood,Sherryside,Vermont,Snack Pack,Grocery,2,16361.62,11.09,29094.23,Debit Card,Sean Cervantes
ORD-0007075,2025-07-16,Michael Warner,Jacksontown,Washington,Bluetooth Speaker,Electronics,2,46359.21,18.87,75222.45,Cash,Bryan Williams
ORD-0007076,2025-10-08,Kathleen Martinez,Murrayfort,Georgia,Jacket,Clothing,8,47403.42,7.27,351657.53,Mobile Pay,Rachel Allen DDS
ORD-0007077,2024-03-21,Bradley Lee,Hollyton,Wisconsin,Snack Pack,Grocery,9,48931.49,2.84,427876.52,Cash,Steven Miller
ORD-0007078,2024-10-11,Cindy Carey,West Judith,North Dakota,Basketball Shoes,Sports,2,47759.42,23.93,72661.18,Mobile Pay,Bryan Williams
ORD-0007079,2025-08-29,Scott Schultz,Johnburgh,South Dakota,Office Chair,Furniture,2,48988.37,20.33,78058.07,Debit Card,Rachel Allen DDS
ORD-0007080,2025-01-28,Cindy Underwood,Monicashire,North Dakota,Bookshelf,Furniture,9,11130.12,3.92,96244.37,Credit Card,Angelica Garcia
ORD-0007081,2024-04-01,Crystal Gardner,Port Rogerport,Delaware,Fitness Tracker,Sports,8,10171.56,24.15,61721.03,Mobile Pay,Sean Cervantes
ORD-0007082,2024-06-27,Christopher Lynn,Sandratown,New Hampshire,Football,Sports,10,46186.19,13.13,401219.43,Debit Card,Darrell Armstrong
ORD-0007083,2024-01-12,Angela Richards,West Codyton,West Virginia,Sweater,Clothing,9,42667.07,23.16,295068.39,Mobile Pay,Steven Miller
ORD-0007084,2025-02-25,Brian Snow,Lake Edwardside,Virginia,Basketball Shoes,Sports,2,27628.37,21.95,43127.89,Cash,Sean Cervantes
ORD-0007085,2024-04-11,Nicole Castillo,Wrightville,Iowa,Sneakers,Clothing,7,48918.67,25.89,253775.38,Debit Card,Bryan Williams
ORD-0007086,2025-11-09,Christina Larson,South Theresa,Missouri,Sneakers,Clothing,2,32122.38,23.13,49384.95,Net Banking,Bryan Williams
ORD-0007087,2025-04-18,John Reed,Lake Heatherborough,Texas,Basketball Shoes,Sports,7,14800.88,2.45,101067.81,Debit Card,Darrell Armstrong
ORD-0007088,2024-08-13,Nicole Chung,Port Sarah,Hawaii,Bluetooth Speaker,Electronics,10,696.67,9.48,6306.26,Debit Card,Shawn Cunningham
ORD-0007089,2025-12-16,Alicia Alvarado,South Caleb,Montana,Cereal Box,Grocery,1,32486.56,11.76,28666.14,Credit Card,Darrell Armstrong
ORD-0007090,2024-12-30,Eric Bright,South Stephanieborough,New Mexico,Cereal Box,Grocery,5,16794.95,28.97,59647.26,Cash,Heather Smith
ORD-0007091,2025-02-17,Bonnie Walker,New Lisa,Rhode Island,Olive Oil,Grocery,4,20049.61,7.36,74295.83,Cash,Bryan Williams
ORD-0007092,2024-02-29,Sandra Prince,Ramosmouth,Florida,Sneakers,Clothing,2,1324.17,7.9,2439.12,Debit Card,Angelica Garcia
ORD-0007093,2024-06-05,Shannon Ware,Lake Andrew,Rhode Island,Smart TV,Electronics,4,43220.37,4.02,165931.64,Net Banking,Shawn Cunningham
ORD-0007094,2025-01-25,Tony Brown,New Madisonland,New York,Football,Sports,2,33327.34,18.42,54376.89,Debit Card,Sherry Stephens
ORD-0007095,2024-07-07,Thomas Weeks,South Erika,Wyoming,Basketball Shoes,Sports,2,35881.53,2.64,69868.52,Cash,Shawn Cunningham
ORD-0007096,2025-01-02,Anthony Johnson,Baileyport,Oklahoma,Snack Pack,Grocery,1,38842.6,26.19,28669.72,Credit Card,Steven Miller
ORD-0007097,2024-09-08,Scott Johnson,South David,Utah,Wireless Earbuds,Electronics,5,42308.11,9.39,191676.89,Credit Card,Bryan Williams
ORD-0007098,2025-02-20,Anna Miller,North Laurenfurt,Iowa,T-Shirt,Clothing,2,27508.72,22.59,42589.0,Cash,Sean Cervantes
ORD-0007099,2025-03-13,Lori Martinez,Lake Hunterton,New Hampshire,Olive Oil,Grocery,2,34316.77,17.58,56567.76,Net Banking,Bryan Williams
ORD-0007100,2024-02-07,Nicholas Patterson,Lake Lisabury,Georgia,Tennis Racket,Sports,10,28617.2,19.15,231370.06,Net Banking,Shawn Cunningham
ORD-0007101,2025-02-22,Tami Hayes,South Tylerport,Connecticut,Organic Milk,Grocery,1,5159.54,10.8,4602.31,Mobile Pay,Katie Cervantes
ORD-0007102,2025-02-01,Richard Li,New Kennethfurt,Wyoming,Snack Pack,Grocery,1,48516.6,16.82,40356.11,Cash,Shawn Cunningham
ORD-0007103,2025-01-27,Adam Lopez PhD,Port Adam,California,Snack Pack,Grocery,1,616.47,10.3,552.97,Mobile Pay,Katie Cervantes
ORD-0007104,2024-05-02,Julie Watkins,South Elizabeth,Colorado,Smart TV,Electronics,7,40409.88,15.73,238373.84,Cash,Steven Miller
ORD-0007105,2024-04-22,Hector Gray,East Gina,Arkansas,Jacket,Clothing,9,14071.13,5.29,119940.91,Cash,Bryan Williams
ORD-0007106,2024-03-01,Jennifer Webb,North Heidi,Oklahoma,Sneakers,Clothing,4,32462.23,8.33,119032.5,Net Banking,Jesse Grimes
ORD-0007107,2024-02-15,Luis Sullivan,Lake Sabrina,Arkansas,Gaming Console,Electronics,6,29420.76,28.27,126621.07,Cash,Steven Miller
ORD-0007108,2025-07-07,Erin Santos,Nashburgh,Ohio,Tennis Racket,Sports,8,9551.19,20.69,60600.39,Mobile Pay,Shawn Cunningham
ORD-0007109,2025-10-22,Eugene Martinez,New Margaretburgh,Alabama,Football,Sports,3,11391.78,20.13,27295.84,Credit Card,Bryan Williams
ORD-0007110,2025-01-07,Kristi Strong,South Lisa,New Hampshire,Dress,Clothing,4,43567.44,28.94,123836.09,Credit Card,Sherry Stephens
ORD-0007111,2024-11-13,Virginia Ross,West Steven,Oregon,Olive Oil,Grocery,6,19202.04,6.66,107539.1,Net Banking,Rachel Allen DDS
ORD-0007112,2024-01-09,Jorge Stewart,Derricktown,Vermont,Basketball Shoes,Sports,7,16032.68,29.37,79267.17,Net Banking,Steven Miller
ORD-0007113,2024-10-05,Andrew Alexander,Jamietown,South Carolina,Canned Beans,Grocery,9,42012.4,4.91,359546.32,Mobile Pay,Angelica Garcia
ORD-0007114,2024-07-04,Karen Hamilton,South Carol,North Carolina,Jeans,Clothing,3,10535.38,17.84,25967.6,Credit Card,Marie Jackson
ORD-0007115,2025-03-21,John Keller,North Katherine,New Hampshire,Tablet,Electronics,8,830.81,9.94,5985.82,Mobile Pay,Rachel Allen DDS
ORD-0007116,2025-12-24,Thomas Harvey,Lake Daniellehaven,Delaware,Yoga Mat,Sports,7,2951.67,0.28,20603.84,Mobile Pay,Katie Cervantes
ORD-0007117,2024-03-11,Kathleen Black,North Kellyport,New Hampshire,Snack Pack,Grocery,2,47045.86,29.34,66485.21,Debit Card,Darrell Armstrong
ORD-0007118,2024-10-25,Michaela Sims,Knappton,Arkansas,Canned Beans,Grocery,3,18530.88,25.59,41366.48,Net Banking,Steven Miller
ORD-0007119,2025-06-02,Daniel Salazar,Simonstad,North Carolina,Office Chair,Furniture,6,41628.13,13.07,217124.0,Credit Card,Jesse Grimes
ORD-0007120,2025-03-20,John Sullivan,North Amandamouth,New Jersey,Sneakers,Clothing,1,8810.6,24.06,6690.77,Credit Card,Katie Cervantes
ORD-0007121,2025-06-19,Leslie Brown,Camposton,North Dakota,Bookshelf,Furniture,7,10023.91,8.9,63922.47,Credit Card,Shawn Cunningham
ORD-0007122,2025-05-10,Wayne Stewart,Sydneyburgh,Massachusetts,Smartphone,Electronics,9,3997.71,12.16,31604.3,Debit Card,Rachel Allen DDS
ORD-0007123,2025-09-05,James Melton,Tonyton,California,Cereal Box,Grocery,3,1311.35,4.88,3742.07,Debit Card,Heather Smith
ORD-0007124,2025-09-16,Christina Clark,Jacobfort,Minnesota,Dress,Clothing,3,49915.16,29.39,105735.28,Mobile Pay,Bryan Williams
ORD-0007125,2024-03-05,Samantha Mullins,Wallville,Colorado,Coffee Beans,Grocery,3,46785.8,27.35,101969.65,Net Banking,Marie Jackson
ORD-0007126,2025-06-22,Kimberly Chandler,South Christinaview,Arizona,Bed Frame,Furniture,8,15244.37,14.37,104430.03,Net Banking,Darrell Armstrong
ORD-0007127,2024-12-06,Danielle Smith,Berrytown,New Jersey,Fitness Tracker,Sports,4,12283.51,9.29,44569.49,Debit Card,Shawn Cunningham
ORD-0007128,2024-07-19,Eddie Lewis,Port Andrew,Texas,Bed Frame,Furniture,2,44474.84,8.54,81353.38,Mobile Pay,Rachel Allen DDS
ORD-0007129,2024-10-14,Mary Mcbride,Veronicaborough,Maine,Wireless Earbuds,Electronics,10,43629.04,9.19,396195.31,Cash,Sherry Stephens
ORD-0007130,2024-09-30,Norma Murray,West Curtis,Tennessee,Smartphone,Electronics,6,32978.3,18.96,160353.69,Cash,Heather Smith
ORD-0007131,2025-05-14,Stephen Parker,Onealtown,Arkansas,Coffee Table,Furniture,9,14559.92,13.98,112719.99,Debit Card,Sherry Stephens
ORD-0007132,2024-07-13,Melanie Arellano,Christophershire,Delaware,Fitness Tracker,Sports,4,2156.88,28.27,6188.52,Mobile Pay,Sean Cervantes
ORD-0007133,2025-10-03,Karen Anthony,Snydershire,Oklahoma,Smart TV,Electronics,1,21957.61,22.95,16918.34,Mobile Pay,Shawn Cunningham
ORD-0007134,2025-11-15,Jessica Lambert,West Gloriaburgh,Tennessee,Tablet,Electronics,4,11846.6,28.64,33814.94,Net Banking,Sean Cervantes
ORD-0007135,2025-05-01,Patricia Lopez,East Alicia,New Mexico,Football,Sports,7,32131.2,18.84,182543.77,Mobile Pay,Darrell Armstrong
ORD-0007136,2024-08-07,Michael Sheppard,West Krystalchester,New Hampshire,Football,Sports,2,45092.43,25.21,67449.26,Net Banking,Jesse Grimes
ORD-0007137,2025-08-19,Elizabeth Clark,New Erica,Virginia,T-Shirt,Clothing,3,39530.61,0.89,117536.36,Net Banking,Sherry Stephens
ORD-0007138,2024-02-03,Mark Scott,Ashleymouth,Iowa,Wireless Earbuds,Electronics,5,23335.76,17.44,96330.02,Cash,Darrell Armstrong
ORD-0007139,2024-07-09,William Garrison,Maldonadoton,Louisiana,Sneakers,Clothing,6,7048.59,10.78,37732.51,Credit Card,Steven Miller
ORD-0007140,2024-06-27,Miss Sarah Jones PhD,Thomasmouth,Illinois,Bookshelf,Furniture,2,13554.31,12.76,23649.56,Net Banking,Sherry Stephens
ORD-0007141,2025-07-24,Michael Friedman,Moraleschester,Kentucky,Canned Beans,Grocery,9,27792.28,4.45,238999.71,Credit Card,Steven Miller
